"family","setting","estimand","n","batch","base_seed","replicate","p_value","legacy_ks_threshold","legacy_quantile_threshold"
"between_freedman_lane","primary_n20","group:trait",20,4,300800,17,0.1,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,18,0.435,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,19,0.17,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,20,0.61,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,21,0.9,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,22,0.5825,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,23,0.525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,24,0.9625,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,25,0.31,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,26,0.615,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,27,0.215,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,28,0.4075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,29,0.09,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,30,0.6925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,31,0.7,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,32,0.91,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,33,0.0425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,34,0.0475,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,35,0.425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,36,0.675,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,37,0.2025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,38,0.12,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,39,0.5225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,40,0.99,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,41,0.0225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,42,0.2775,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,43,0.9375,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,44,0.1025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,45,0.8175,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,46,0.86,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,47,0.0175,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,48,0.9925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,49,0.44,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,50,0.2975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,51,0.215,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,52,0.8125,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,53,0.695,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,54,0.215,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,55,0.4975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,56,0.2075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,57,0.695,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,58,0.015,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,59,0.5975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,60,0.285,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,61,0.66,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,62,0.725,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,63,0.215,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,64,0.71,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,65,0.9175,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,66,0.01,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,67,0.255,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,68,0.1425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,69,0.5925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,70,0.81,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,71,0.6725,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,72,0.74,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,73,0.1875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,74,0.5625,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,75,0.0075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,76,0.8875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,77,0.3025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,78,0.45,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,79,0.4125,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,80,0.055,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,81,0.76,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,82,0.1575,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,83,0.5225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,84,0.7875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,85,0.245,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,86,0.3525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,87,0.5975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,88,0.2975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,89,0.875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,90,0.825,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,91,0.835,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,92,0.8625,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,93,0.57,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,94,0.5475,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,95,0.47,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,96,0.7425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,97,0.675,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,98,0.4325,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,99,0.9075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,100,0.515,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,101,0.635,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,102,0.07,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,103,0.4575,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,104,0.9825,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,105,0.31,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,106,0.8375,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,107,0.04,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,108,0.2025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,109,0.175,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,110,0.925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,111,0.8275,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,112,0.6475,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,113,0.51,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,114,0.145,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,115,0.2625,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,116,0.2225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,117,0.2725,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,118,0.6975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,119,0.8925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,120,0.375,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,121,0.7675,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,122,0.4025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,123,0.445,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,124,0.2225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,125,0.705,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,126,0.11,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,127,0.65,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,128,0.12,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,129,0.19,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,130,0.715,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,131,0.7075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,132,0.7525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,133,0.7125,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,134,0.0025,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,135,0.86,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,136,0.3525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,137,0.7125,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,138,0.335,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,139,0.4525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,140,0.1225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,141,0.09,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,142,0.3775,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,143,0.42,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,144,0.6925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,145,0.365,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,146,0.4475,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,147,0.3525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,148,0.275,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,149,0.77,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,150,0.555,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,151,0.7775,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,152,0.115,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,153,0.3075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,154,0.5525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,155,0.9875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,156,0.115,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,157,0.295,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,158,0.94,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,159,0.475,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,160,0.18,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,161,0.4925,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,162,0.555,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,163,0.915,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,164,0.4225,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,165,0.7275,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,166,0.2,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,167,0.6725,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,168,0.7425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,169,0.1075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,170,0.5275,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,171,0.92,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,172,0.5975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,173,0.95,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,174,0.17,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,175,0.0525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,176,0.2625,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,177,0.4525,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,178,0.455,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,179,0.77,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,180,0.8125,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,181,0.075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,182,0.06,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,183,0.6725,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,184,0.4775,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,185,0.3575,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,186,0.12,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,187,0.355,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,188,0.17,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,189,0.0375,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,190,0.1875,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,191,0.05,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,192,0.6975,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,193,0.1325,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,194,0.0425,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,195,0.0075,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,196,0.67,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,197,0.745,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,198,0.5325,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,199,0.3175,0.05,0.09
"between_freedman_lane","primary_n20","group:trait",20,4,300800,200,0.4,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,1,0.54,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,2,0.95,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,3,0.08,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,4,0.84,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,5,0.455,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,6,0.6075,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,7,0.925,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,8,0.1075,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,9,0.195,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,10,0.2825,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,11,0.3475,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,12,0.0125,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,13,0.3675,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,14,0.135,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,15,0.77,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,16,0.025,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,17,0.0625,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,18,0.4275,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,19,0.7425,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,20,0.1325,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,21,0.6125,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,22,0.7775,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,23,0.03,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,24,0.9025,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,25,0.03,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,26,0.1525,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,27,0.02,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,28,0.7475,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,29,0.6675,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,30,0.5725,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,31,0.1,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,32,0.9325,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,33,0.3925,0.05,0.09
"between_freedman_lane","primary_n20","group",20,5,400800,34,0.2,0.05,0.09
