"arm","error","term","method","batch","replicate","data_seed","resample_seed","n","p_features","rank","B","p","reject_005"
"skew_global_null","skew","trait","rotation",4,89,5000089,5052089,20,24,2,399,0.07,FALSE
"skew_global_null","skew","group:trait","rotation",4,89,5000089,5053089,20,24,2,399,0.2825,FALSE
"skew_global_null","skew","group","rotation",4,90,5000090,5051090,20,24,2,399,0.445,FALSE
"skew_global_null","skew","trait","rotation",4,90,5000090,5052090,20,24,2,399,0.8475,FALSE
"skew_global_null","skew","group:trait","rotation",4,90,5000090,5053090,20,24,2,399,0.955,FALSE
"skew_global_null","skew","group","rotation",4,91,5000091,5051091,20,24,2,399,0.6225,FALSE
"skew_global_null","skew","trait","rotation",4,91,5000091,5052091,20,24,2,399,0.415,FALSE
"skew_global_null","skew","group:trait","rotation",4,91,5000091,5053091,20,24,2,399,0.32,FALSE
"skew_global_null","skew","group","rotation",4,92,5000092,5051092,20,24,2,399,0.18,FALSE
"skew_global_null","skew","trait","rotation",4,92,5000092,5052092,20,24,2,399,0.2125,FALSE
"skew_global_null","skew","group:trait","rotation",4,92,5000092,5053092,20,24,2,399,0.4525,FALSE
"skew_global_null","skew","group","rotation",4,93,5000093,5051093,20,24,2,399,0.4825,FALSE
"skew_global_null","skew","trait","rotation",4,93,5000093,5052093,20,24,2,399,0.5525,FALSE
"skew_global_null","skew","group:trait","rotation",4,93,5000093,5053093,20,24,2,399,0.225,FALSE
"skew_global_null","skew","group","rotation",4,94,5000094,5051094,20,24,2,399,0.13,FALSE
"skew_global_null","skew","trait","rotation",4,94,5000094,5052094,20,24,2,399,0.185,FALSE
"skew_global_null","skew","group:trait","rotation",4,94,5000094,5053094,20,24,2,399,0.1,FALSE
"skew_global_null","skew","group","rotation",4,95,5000095,5051095,20,24,2,399,0.2525,FALSE
"skew_global_null","skew","trait","rotation",4,95,5000095,5052095,20,24,2,399,0.1175,FALSE
"skew_global_null","skew","group:trait","rotation",4,95,5000095,5053095,20,24,2,399,0.93,FALSE
"skew_global_null","skew","group","rotation",4,96,5000096,5051096,20,24,2,399,0.65,FALSE
"skew_global_null","skew","trait","rotation",4,96,5000096,5052096,20,24,2,399,0.4575,FALSE
"skew_global_null","skew","group:trait","rotation",4,96,5000096,5053096,20,24,2,399,0.805,FALSE
"skew_global_null","skew","group","rotation",4,97,5000097,5051097,20,24,2,399,0.2475,FALSE
"skew_global_null","skew","trait","rotation",4,97,5000097,5052097,20,24,2,399,0.6925,FALSE
"skew_global_null","skew","group:trait","rotation",4,97,5000097,5053097,20,24,2,399,0.905,FALSE
"skew_global_null","skew","group","rotation",4,98,5000098,5051098,20,24,2,399,0.32,FALSE
"skew_global_null","skew","trait","rotation",4,98,5000098,5052098,20,24,2,399,0.825,FALSE
"skew_global_null","skew","group:trait","rotation",4,98,5000098,5053098,20,24,2,399,0.7475,FALSE
"skew_global_null","skew","group","rotation",4,99,5000099,5051099,20,24,2,399,0.46,FALSE
"skew_global_null","skew","trait","rotation",4,99,5000099,5052099,20,24,2,399,0.4075,FALSE
"skew_global_null","skew","group:trait","rotation",4,99,5000099,5053099,20,24,2,399,0.39,FALSE
"skew_global_null","skew","group","rotation",4,100,5000100,5051100,20,24,2,399,0.0975,FALSE
"skew_global_null","skew","trait","rotation",4,100,5000100,5052100,20,24,2,399,0.735,FALSE
"skew_global_null","skew","group:trait","rotation",4,100,5000100,5053100,20,24,2,399,0.7,FALSE
"skew_global_null","skew","group","rotation",5,1,5100001,5151001,20,24,2,399,0.385,FALSE
"skew_global_null","skew","trait","rotation",5,1,5100001,5152001,20,24,2,399,0.3625,FALSE
"skew_global_null","skew","group:trait","rotation",5,1,5100001,5153001,20,24,2,399,0.71,FALSE
"skew_global_null","skew","group","rotation",5,2,5100002,5151002,20,24,2,399,0.0775,FALSE
"skew_global_null","skew","trait","rotation",5,2,5100002,5152002,20,24,2,399,0.76,FALSE
"skew_global_null","skew","group:trait","rotation",5,2,5100002,5153002,20,24,2,399,0.535,FALSE
"skew_global_null","skew","group","rotation",5,3,5100003,5151003,20,24,2,399,0.6075,FALSE
"skew_global_null","skew","trait","rotation",5,3,5100003,5152003,20,24,2,399,0.87,FALSE
"skew_global_null","skew","group:trait","rotation",5,3,5100003,5153003,20,24,2,399,0.6075,FALSE
"skew_global_null","skew","group","rotation",5,4,5100004,5151004,20,24,2,399,0.3425,FALSE
"skew_global_null","skew","trait","rotation",5,4,5100004,5152004,20,24,2,399,0.5725,FALSE
"skew_global_null","skew","group:trait","rotation",5,4,5100004,5153004,20,24,2,399,0.25,FALSE
"skew_global_null","skew","group","rotation",5,5,5100005,5151005,20,24,2,399,0.125,FALSE
"skew_global_null","skew","trait","rotation",5,5,5100005,5152005,20,24,2,399,0.145,FALSE
"skew_global_null","skew","group:trait","rotation",5,5,5100005,5153005,20,24,2,399,0.2925,FALSE
"skew_global_null","skew","group","rotation",5,6,5100006,5151006,20,24,2,399,0.35,FALSE
"skew_global_null","skew","trait","rotation",5,6,5100006,5152006,20,24,2,399,0.1025,FALSE
"skew_global_null","skew","group:trait","rotation",5,6,5100006,5153006,20,24,2,399,0.2975,FALSE
"skew_global_null","skew","group","rotation",5,7,5100007,5151007,20,24,2,399,0.825,FALSE
"skew_global_null","skew","trait","rotation",5,7,5100007,5152007,20,24,2,399,0.125,FALSE
"skew_global_null","skew","group:trait","rotation",5,7,5100007,5153007,20,24,2,399,0.235,FALSE
"skew_global_null","skew","group","rotation",5,8,5100008,5151008,20,24,2,399,0.715,FALSE
"skew_global_null","skew","trait","rotation",5,8,5100008,5152008,20,24,2,399,0.3075,FALSE
"skew_global_null","skew","group:trait","rotation",5,8,5100008,5153008,20,24,2,399,0.715,FALSE
"skew_global_null","skew","group","rotation",5,9,5100009,5151009,20,24,2,399,0.4375,FALSE
"skew_global_null","skew","trait","rotation",5,9,5100009,5152009,20,24,2,399,0.89,FALSE
"skew_global_null","skew","group:trait","rotation",5,9,5100009,5153009,20,24,2,399,0.925,FALSE
"skew_global_null","skew","group","rotation",5,10,5100010,5151010,20,24,2,399,0.625,FALSE
"skew_global_null","skew","trait","rotation",5,10,5100010,5152010,20,24,2,399,0.3975,FALSE
"skew_global_null","skew","group:trait","rotation",5,10,5100010,5153010,20,24,2,399,0.3075,FALSE
"skew_global_null","skew","group","rotation",5,11,5100011,5151011,20,24,2,399,0.475,FALSE
"skew_global_null","skew","trait","rotation",5,11,5100011,5152011,20,24,2,399,0.03,TRUE
"skew_global_null","skew","group:trait","rotation",5,11,5100011,5153011,20,24,2,399,0.005,TRUE
"skew_global_null","skew","group","rotation",5,12,5100012,5151012,20,24,2,399,0.5475,FALSE
"skew_global_null","skew","trait","rotation",5,12,5100012,5152012,20,24,2,399,0.7925,FALSE
"skew_global_null","skew","group:trait","rotation",5,12,5100012,5153012,20,24,2,399,0.895,FALSE
"skew_global_null","skew","group","rotation",5,13,5100013,5151013,20,24,2,399,0.8825,FALSE
"skew_global_null","skew","trait","rotation",5,13,5100013,5152013,20,24,2,399,0.5675,FALSE
"skew_global_null","skew","group:trait","rotation",5,13,5100013,5153013,20,24,2,399,0.9175,FALSE
"skew_global_null","skew","group","rotation",5,14,5100014,5151014,20,24,2,399,0.9825,FALSE
"skew_global_null","skew","trait","rotation",5,14,5100014,5152014,20,24,2,399,0.865,FALSE
"skew_global_null","skew","group:trait","rotation",5,14,5100014,5153014,20,24,2,399,0.3025,FALSE
"skew_global_null","skew","group","rotation",5,15,5100015,5151015,20,24,2,399,0.8125,FALSE
"skew_global_null","skew","trait","rotation",5,15,5100015,5152015,20,24,2,399,0.655,FALSE
"skew_global_null","skew","group:trait","rotation",5,15,5100015,5153015,20,24,2,399,0.725,FALSE
"skew_global_null","skew","group","rotation",5,16,5100016,5151016,20,24,2,399,0.915,FALSE
"skew_global_null","skew","trait","rotation",5,16,5100016,5152016,20,24,2,399,0.535,FALSE
"skew_global_null","skew","group:trait","rotation",5,16,5100016,5153016,20,24,2,399,0.515,FALSE
"skew_global_null","skew","group","rotation",5,17,5100017,5151017,20,24,2,399,1,FALSE
"skew_global_null","skew","trait","rotation",5,17,5100017,5152017,20,24,2,399,0.7775,FALSE
"skew_global_null","skew","group:trait","rotation",5,17,5100017,5153017,20,24,2,399,0.7475,FALSE
"skew_global_null","skew","group","rotation",5,18,5100018,5151018,20,24,2,399,0.2875,FALSE
"skew_global_null","skew","trait","rotation",5,18,5100018,5152018,20,24,2,399,0.94,FALSE
"skew_global_null","skew","group:trait","rotation",5,18,5100018,5153018,20,24,2,399,0.8375,FALSE
"skew_global_null","skew","group","rotation",5,19,5100019,5151019,20,24,2,399,0.5125,FALSE
"skew_global_null","skew","trait","rotation",5,19,5100019,5152019,20,24,2,399,0.635,FALSE
"skew_global_null","skew","group:trait","rotation",5,19,5100019,5153019,20,24,2,399,0.46,FALSE
"skew_global_null","skew","group","rotation",5,20,5100020,5151020,20,24,2,399,0.7,FALSE
"skew_global_null","skew","trait","rotation",5,20,5100020,5152020,20,24,2,399,0.1875,FALSE
"skew_global_null","skew","group:trait","rotation",5,20,5100020,5153020,20,24,2,399,0.2725,FALSE
"skew_global_null","skew","group","rotation",5,21,5100021,5151021,20,24,2,399,0.7025,FALSE
"skew_global_null","skew","trait","rotation",5,21,5100021,5152021,20,24,2,399,0.0275,TRUE
"skew_global_null","skew","group:trait","rotation",5,21,5100021,5153021,20,24,2,399,0.5025,FALSE
"skew_global_null","skew","group","rotation",5,22,5100022,5151022,20,24,2,399,0.935,FALSE
"skew_global_null","skew","trait","rotation",5,22,5100022,5152022,20,24,2,399,0.405,FALSE
"skew_global_null","skew","group:trait","rotation",5,22,5100022,5153022,20,24,2,399,0.88,FALSE
"skew_global_null","skew","group","rotation",5,23,5100023,5151023,20,24,2,399,0.1975,FALSE
"skew_global_null","skew","trait","rotation",5,23,5100023,5152023,20,24,2,399,0.595,FALSE
"skew_global_null","skew","group:trait","rotation",5,23,5100023,5153023,20,24,2,399,0.83,FALSE
"skew_global_null","skew","group","rotation",5,24,5100024,5151024,20,24,2,399,0.4375,FALSE
"skew_global_null","skew","trait","rotation",5,24,5100024,5152024,20,24,2,399,0.96,FALSE
"skew_global_null","skew","group:trait","rotation",5,24,5100024,5153024,20,24,2,399,0.95,FALSE
"skew_global_null","skew","group","rotation",5,25,5100025,5151025,20,24,2,399,0.24,FALSE
"skew_global_null","skew","trait","rotation",5,25,5100025,5152025,20,24,2,399,0.93,FALSE
"skew_global_null","skew","group:trait","rotation",5,25,5100025,5153025,20,24,2,399,0.6275,FALSE
"skew_global_null","skew","group","rotation",5,26,5100026,5151026,20,24,2,399,0.01,TRUE
"skew_global_null","skew","trait","rotation",5,26,5100026,5152026,20,24,2,399,0.5175,FALSE
"skew_global_null","skew","group:trait","rotation",5,26,5100026,5153026,20,24,2,399,0.4075,FALSE
"skew_global_null","skew","group","rotation",5,27,5100027,5151027,20,24,2,399,0.5175,FALSE
"skew_global_null","skew","trait","rotation",5,27,5100027,5152027,20,24,2,399,0.27,FALSE
"skew_global_null","skew","group:trait","rotation",5,27,5100027,5153027,20,24,2,399,0.505,FALSE
"skew_global_null","skew","group","rotation",5,28,5100028,5151028,20,24,2,399,0.1075,FALSE
"skew_global_null","skew","trait","rotation",5,28,5100028,5152028,20,24,2,399,0.51,FALSE
"skew_global_null","skew","group:trait","rotation",5,28,5100028,5153028,20,24,2,399,0.67,FALSE
"skew_global_null","skew","group","rotation",5,29,5100029,5151029,20,24,2,399,0.395,FALSE
"skew_global_null","skew","trait","rotation",5,29,5100029,5152029,20,24,2,399,0.22,FALSE
"skew_global_null","skew","group:trait","rotation",5,29,5100029,5153029,20,24,2,399,0.315,FALSE
"skew_global_null","skew","group","rotation",5,30,5100030,5151030,20,24,2,399,0.495,FALSE
"skew_global_null","skew","trait","rotation",5,30,5100030,5152030,20,24,2,399,0.475,FALSE
"skew_global_null","skew","group:trait","rotation",5,30,5100030,5153030,20,24,2,399,0.935,FALSE
"skew_global_null","skew","group","rotation",5,31,5100031,5151031,20,24,2,399,0.205,FALSE
"skew_global_null","skew","trait","rotation",5,31,5100031,5152031,20,24,2,399,0.7875,FALSE
"skew_global_null","skew","group:trait","rotation",5,31,5100031,5153031,20,24,2,399,0.95,FALSE
"skew_global_null","skew","group","rotation",5,32,5100032,5151032,20,24,2,399,0.7025,FALSE
"skew_global_null","skew","trait","rotation",5,32,5100032,5152032,20,24,2,399,0.78,FALSE
"skew_global_null","skew","group:trait","rotation",5,32,5100032,5153032,20,24,2,399,0.1975,FALSE
"skew_global_null","skew","group","rotation",5,33,5100033,5151033,20,24,2,399,0.235,FALSE
"skew_global_null","skew","trait","rotation",5,33,5100033,5152033,20,24,2,399,0.435,FALSE
"skew_global_null","skew","group:trait","rotation",5,33,5100033,5153033,20,24,2,399,0.69,FALSE
"skew_global_null","skew","group","rotation",5,34,5100034,5151034,20,24,2,399,0.5825,FALSE
"skew_global_null","skew","trait","rotation",5,34,5100034,5152034,20,24,2,399,0.725,FALSE
"skew_global_null","skew","group:trait","rotation",5,34,5100034,5153034,20,24,2,399,0.7575,FALSE
"skew_global_null","skew","group","rotation",5,35,5100035,5151035,20,24,2,399,0.5025,FALSE
"skew_global_null","skew","trait","rotation",5,35,5100035,5152035,20,24,2,399,0.87,FALSE
"skew_global_null","skew","group:trait","rotation",5,35,5100035,5153035,20,24,2,399,0.355,FALSE
"skew_global_null","skew","group","rotation",5,36,5100036,5151036,20,24,2,399,0.065,FALSE
"skew_global_null","skew","trait","rotation",5,36,5100036,5152036,20,24,2,399,0.885,FALSE
"skew_global_null","skew","group:trait","rotation",5,36,5100036,5153036,20,24,2,399,0.2875,FALSE
"skew_global_null","skew","group","rotation",5,37,5100037,5151037,20,24,2,399,0.1025,FALSE
"skew_global_null","skew","trait","rotation",5,37,5100037,5152037,20,24,2,399,0.8,FALSE
"skew_global_null","skew","group:trait","rotation",5,37,5100037,5153037,20,24,2,399,0.1475,FALSE
"skew_global_null","skew","group","rotation",5,38,5100038,5151038,20,24,2,399,0.0625,FALSE
"skew_global_null","skew","trait","rotation",5,38,5100038,5152038,20,24,2,399,0.055,FALSE
"skew_global_null","skew","group:trait","rotation",5,38,5100038,5153038,20,24,2,399,0.15,FALSE
"skew_global_null","skew","group","rotation",5,39,5100039,5151039,20,24,2,399,0.545,FALSE
"skew_global_null","skew","trait","rotation",5,39,5100039,5152039,20,24,2,399,0.6775,FALSE
"skew_global_null","skew","group:trait","rotation",5,39,5100039,5153039,20,24,2,399,0.98,FALSE
"skew_global_null","skew","group","rotation",5,40,5100040,5151040,20,24,2,399,0.365,FALSE
"skew_global_null","skew","trait","rotation",5,40,5100040,5152040,20,24,2,399,0.4875,FALSE
"skew_global_null","skew","group:trait","rotation",5,40,5100040,5153040,20,24,2,399,0.91,FALSE
"skew_global_null","skew","group","rotation",5,41,5100041,5151041,20,24,2,399,0.1925,FALSE
"skew_global_null","skew","trait","rotation",5,41,5100041,5152041,20,24,2,399,0.705,FALSE
"skew_global_null","skew","group:trait","rotation",5,41,5100041,5153041,20,24,2,399,0.615,FALSE
"skew_global_null","skew","group","rotation",5,42,5100042,5151042,20,24,2,399,0.46,FALSE
"skew_global_null","skew","trait","rotation",5,42,5100042,5152042,20,24,2,399,0.8375,FALSE
"skew_global_null","skew","group:trait","rotation",5,42,5100042,5153042,20,24,2,399,0.6125,FALSE
"skew_global_null","skew","group","rotation",5,43,5100043,5151043,20,24,2,399,0.875,FALSE
"skew_global_null","skew","trait","rotation",5,43,5100043,5152043,20,24,2,399,0.985,FALSE
"skew_global_null","skew","group:trait","rotation",5,43,5100043,5153043,20,24,2,399,0.86,FALSE
"skew_global_null","skew","group","rotation",5,44,5100044,5151044,20,24,2,399,0.715,FALSE
"skew_global_null","skew","trait","rotation",5,44,5100044,5152044,20,24,2,399,0.9825,FALSE
"skew_global_null","skew","group:trait","rotation",5,44,5100044,5153044,20,24,2,399,0.86,FALSE
"skew_global_null","skew","group","rotation",5,45,5100045,5151045,20,24,2,399,0.3525,FALSE
"skew_global_null","skew","trait","rotation",5,45,5100045,5152045,20,24,2,399,0.8275,FALSE
"skew_global_null","skew","group:trait","rotation",5,45,5100045,5153045,20,24,2,399,0.8075,FALSE
"skew_global_null","skew","group","rotation",5,46,5100046,5151046,20,24,2,399,0.1675,FALSE
"skew_global_null","skew","trait","rotation",5,46,5100046,5152046,20,24,2,399,0.9325,FALSE
"skew_global_null","skew","group:trait","rotation",5,46,5100046,5153046,20,24,2,399,0.13,FALSE
"skew_global_null","skew","group","rotation",5,47,5100047,5151047,20,24,2,399,0.6775,FALSE
"skew_global_null","skew","trait","rotation",5,47,5100047,5152047,20,24,2,399,0.965,FALSE
"skew_global_null","skew","group:trait","rotation",5,47,5100047,5153047,20,24,2,399,0.8825,FALSE
"skew_global_null","skew","group","rotation",5,48,5100048,5151048,20,24,2,399,0.565,FALSE
"skew_global_null","skew","trait","rotation",5,48,5100048,5152048,20,24,2,399,0.7325,FALSE
"skew_global_null","skew","group:trait","rotation",5,48,5100048,5153048,20,24,2,399,0.5,FALSE
"skew_global_null","skew","group","rotation",5,49,5100049,5151049,20,24,2,399,0.1775,FALSE
"skew_global_null","skew","trait","rotation",5,49,5100049,5152049,20,24,2,399,0.1275,FALSE
"skew_global_null","skew","group:trait","rotation",5,49,5100049,5153049,20,24,2,399,0.0975,FALSE
"skew_global_null","skew","group","rotation",5,50,5100050,5151050,20,24,2,399,0.6925,FALSE
"skew_global_null","skew","trait","rotation",5,50,5100050,5152050,20,24,2,399,0.5525,FALSE
"skew_global_null","skew","group:trait","rotation",5,50,5100050,5153050,20,24,2,399,0.8475,FALSE
"skew_global_null","skew","group","rotation",5,51,5100051,5151051,20,24,2,399,0.08,FALSE
"skew_global_null","skew","trait","rotation",5,51,5100051,5152051,20,24,2,399,0.92,FALSE
"skew_global_null","skew","group:trait","rotation",5,51,5100051,5153051,20,24,2,399,0.9025,FALSE
"skew_global_null","skew","group","rotation",5,52,5100052,5151052,20,24,2,399,0.5875,FALSE
"skew_global_null","skew","trait","rotation",5,52,5100052,5152052,20,24,2,399,0.01,TRUE
"skew_global_null","skew","group:trait","rotation",5,52,5100052,5153052,20,24,2,399,0.0175,TRUE
"skew_global_null","skew","group","rotation",5,53,5100053,5151053,20,24,2,399,0.5175,FALSE
"skew_global_null","skew","trait","rotation",5,53,5100053,5152053,20,24,2,399,0.3625,FALSE
"skew_global_null","skew","group:trait","rotation",5,53,5100053,5153053,20,24,2,399,0.225,FALSE
"skew_global_null","skew","group","rotation",5,54,5100054,5151054,20,24,2,399,0.46,FALSE
"skew_global_null","skew","trait","rotation",5,54,5100054,5152054,20,24,2,399,0.7325,FALSE
"skew_global_null","skew","group:trait","rotation",5,54,5100054,5153054,20,24,2,399,0.905,FALSE
"skew_global_null","skew","group","rotation",5,55,5100055,5151055,20,24,2,399,0.5625,FALSE
